"id";"Company";"TypeName";"Inches";"resolution_height";"resolution_width";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"price"
1141;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";"windows";"2.18";53807
1142;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.30";8;"HDD";"1024";"0";"AMD";"N/A";"2.32";31915
1143;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Intel";"windows";"2.3";45323
1144;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.70";16;"Hybrid";"256";"1024";"Nvidia";"windows";"3.78";82352
1145;"Acer";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"linux";"2.4";15398
1146;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";6;"HDD";"1024";"0";"Nvidia";"windows";"2.18";42571
1147;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";"windows";"2.04";36497
1148;"Asus";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"512";"0";"Nvidia";"windows";"1.45";54665
1149;"Lenovo";"Notebook";"14";1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storge";"64";"0";"Intel";"windows";"1.5";12201
1150;"Dell";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core i7";"2.40";8;"SSD";"256";"0";"Intel";"windows";"1.23";73473
1151;"Lenovo";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"windows";"4.6";122011
1152;"Dell";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";"windows";"2.62";63883
1153;"Asus";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"256";"1024";"Nvidia";"windows";"2.591";48432
1154;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.50";6;"HDD";"1024";"0";"AMD";"windows";"2.19";40706
1155;"Dell";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.62";42518
1156;"HP";"Ultrabook";"13.3";3840;2160;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"windows";"1.3";109171
1157;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.50";4;"Hybrid";"1024";"0";"Intel";"windows";"2.32";43956
1158;"Dell";"Notebook";"15.6";3840;2160;1;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Nvidia";"windows";"2.04";119916
1159;"Dell";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";32;"Hybrid";"256";"1024";"Nvidia";"windows";"4.42";167779
1160;"Dell";"2 in 1 Convertible";"15.6";1920;1080;1;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"windows";"2.09";62817
1161;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.88";84129
1162;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"windows";"2.2";19660
1163;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";2;"HDD";"500";"0";"Intel";"windows";"2.20";20193
1164;"HP";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.28";121319
1165;"Acer";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Nvidia";"windows";"2.23";36816
1166;"Lenovo";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";16;"SSD";"512";"0";"Nvidia";"windows";"3.31";69530
1167;"Lenovo";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.70";16;"Hybrid";"256";"1024";"Nvidia";"windows";"4.6";146519
1168;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"2.18";39960
1169;"Asus";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core M";"0.90";8;"SSD";"512";"0";"Intel";"windows";"1.2";38841
1170;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"HDD";"1024";"0";"Nvidia";"windows";"2.6";47899
1171;"Razer";"Ultrabook";"12.5";3840;2160;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.25";54825
1172;"HP";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"512";"0";"Intel";"windows";"1.54";78215
1173;"Dell";"Ultrabook";"13.3";3200;1800;1;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"linux";"1.23";58555
1174;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"windows";"1.91";114732
1175;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.60";8;"SSD";"256";"0";"AMD";"windows";"1.84";71875
1176;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"windows";"1.54";54931
1177;"HP";"Notebook";"15.6";1920;1080;0;"AMD";"A6-Series A6-9220";"2.50";4;"SSD";"256";"0";"AMD";"windows";"1.91";25515
1178;"Toshiba";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"windows";"1.05";118601
1179;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.40";6;"HDD";"1024";"0";"Intel";"windows";"2.3";24456
1180;"Acer";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"4.2";138475
1181;"Acer";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"windows";"2.23";32980
1182;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.7";79536
1183;"Acer";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"linux";"2.4";15398
1184;"Lenovo";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";"windows";"2.4";43636
1185;"HP";"Workstation";"15.6";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"AMD";"windows";"1.9";79654
1186;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";2;"HDD";"500";"0";"Intel";"windows";"2.20";20193
1187;"Toshiba";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"2.2";59620
1188;"Samsung";"2 in 1 Convertible";"12.3";2400;1600;1;"Samsung";"Cortex A72&A53";"2.00";4;"Flash Storge";"32";"0";"ARM";"others";"1.15";35112
1189;"Lenovo";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"180";"0";"Intel";"windows";"1.7";63883
1190;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"HDD";"1024";"0";"Nvidia";"windows";"2.6";47899
1191;"Lenovo";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.60";12;"SSD";"512";"0";"Intel";"windows";"1.4";122491
1192;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"windows";"1.86";25841
1193;"HP";"Notebook";"15.6";1920;1080;0;"AMD";"A9-Series 9410";"2.90";6;"Hybrid";"1024";"0";"AMD";"windows";"2.04";29303
1194;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.30";8;"Hybrid";"1024";"0";"AMD";"windows";"2.5";42011
1195;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"windows";"2.3";81465
1196;"Apple";"Ultrabook";"12";2304;1440;0;"Intel";"Core M";"1.10";8;"Flash Storge";"256";"0";"Intel";"mac";"0.920";61965
1197;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.2";78647
1198;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"AMD";"linux";"2.3";42943
1199;"HP";"Notebook";"15.6";1920;1080;0;"AMD";"A12-Series 9720P";"2.70";6;"HDD";"1024";"0";"AMD";"windows";"2.1";28185
1200;"HP";"2 in 1 Convertible";"13.3";2560;1440;1;"Intel";"Core i7";"2.60";8;"SSD";"512";"0";"Intel";"windows";"1.48";108744
1201;"Dell";"Ultrabook";"12.5";1920;1080;1;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"windows";"1.26";91288
1202;"Dell";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.6";63883
1203;"Dell";"2 in 1 Convertible";"15";1920;1080;1;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";"windows";"2.08";27120
1204;"HP";"Netbook";"11.6";1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storge";"32";"0";"Intel";"windows";"1.17";11136
1205;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"1024";"0";"Intel";"windows";"2.65";16464
1206;"Lenovo";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"windows";"1.7";79867
1207;"Dell";"Ultrabook";"13.3";3200;1800;1;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"windows";"1.29";78695
1208;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";12;"Hybrid";"128";"1024";"Nvidia";"windows";"2.21";70703
1209;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Intel";"linux";"2.18";27805
1210;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.50";4;"HDD";"500";"0";"Nvidia";"windows";"2.2";38379
1211;"Lenovo";"Gaming";"15.6";1920;1080;1;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"windows";"2.6";54825
1212;"Lenovo";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"N/A";"1.9";19607
1213;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.2";61219
1214;"Lenovo";"2 in 1 Convertible";"14";1920;1080;1;"Intel";"Core i7";"2.50";4;"SSD";"128";"0";"Intel";"windows";"1.8";33993
1215;"Lenovo";"Netbook";"12.5";1920;1080;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"windows";"1.3";87912
1216;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"512";"1024";"Nvidia";"windows";"4.3";114552
1217;"Razer";"Gaming";"14";1920;1080;0;"Intel";"Core i7";"2.80";16;"SSD";"1024";"0";"Nvidia";"windows";"1.95";186427
1218;"MSI";"Gaming";"14";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"windows";"1.7";94252
1219;"Dell";"Notebook";"15.6";1366;768;1;"Intel";"Core i3";"2.40";8;"HDD";"1024";"0";"Intel";"windows";"2.3";24989
1220;"Lenovo";"2 in 1 Convertible";"13.3";3200;1800;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"windows";"1.3";79867
1221;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.7";85141
1222;"Acer";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"2.00";4;"HDD";"1024";"0";"Intel";"linux";"2.1";14492
1223;"Apple";"Ultrabook";"11.6";1366;768;0;"Intel";"Core i5";"1.60";4;"Flash Storge";"256";"0";"Intel";"mac";"1.08";51096
1224;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";"windows";"2.1";25468
1225;"HP";"Ultrabook";"14";2560;1440;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.54";117120
1226;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"windows";"2.24";39267
1227;"HP";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";"windows";"2.62";47899
1228;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.3";62284
1229;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";6;"SSD";"256";"0";"Nvidia";"windows";"2.4";37030
1230;"Lenovo";"Notebook";"14";1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storge";"64";"0";"Intel";"windows";"1.5";12201
1231;"Lenovo";"Notebook";"13.3";1920;1080;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"windows";"1.4";79867
1232;"Dell";"2 in 1 Convertible";"13.3";3200;1800;1;"Intel";"Core i7";"1.30";16;"SSD";"512";"0";"Intel";"windows";"1.22";101179
1233;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.43";109165
1234;"HP";"Notebook";"15.6";1920;1080;0;"AMD";"A9-Series 9410";"2.90";6;"Hybrid";"1024";"0";"AMD";"windows";"2.04";29303
1235;"Lenovo";"Notebook";"15.6";1920;1080;0;"AMD";"A12-Series 9720P";"3.60";6;"SSD";"256";"0";"AMD";"windows";"2.2";31839
1236;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.50";6;"HDD";"1024";"0";"AMD";"windows";"2.19";40706
1237;"Lenovo";"2 in 1 Convertible";"14";2560;1440;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.27";124622
1238;"Asus";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.45";68198
1239;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"SSD";"128";"0";"AMD";"windows";"2.3";26587
1240;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.30";4;"HDD";"500";"0";"Intel";"windows";"2.07";34632
1241;"Acer";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";"linux";"2.4";19277
1242;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"windows";"3.52";69929
1243;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"windows";"2.2";19660
1244;"Dell";"2 in 1 Convertible";"17.3";1920;1080;1;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Nvidia";"windows";"2.77";95851
1245;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"AMD";"linux";"2.3";42943
1246;"Toshiba";"Notebook";"13.3";1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"128";"0";"Intel";"windows";"1.05";68465
1247;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";4;"SSD";"256";"0";"Intel";"windows";"1.54";58607
1248;"Lenovo";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";"N/A";"1.9";18062
1249;"Vero";"Notebook";"13.3";1920;1080;0;"Intel";"Atom X5-Z8350";"1.44";4;"Flash Storge";"32";"0";"Intel";"windows";"1.35";10443
1251;"Dell";"Notebook";"14";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"windows";"1.6";46620
1252;"Asus";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.34";123876
1253;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"N/A";"2.3";30529
1254;"Dell";"2 in 1 Convertible";"13.3";3200;1800;1;"Intel";"Core i5";"1.20";8;"SSD";"256";"0";"Intel";"windows";"1.24";96597
1255;"Lenovo";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.50";8;"HDD";"500";"0";"Nvidia";"N/A";"2.2";33513
1256;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";"linux";"2.2";17263
1257;"Lenovo";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";8;"HDD";"1024";"0";"Intel";"windows";"2.2";24456
1258;"HP";"Notebook";"15.6";1366;768;0;"AMD";"A6-Series 9220";"2.50";4;"HDD";"500";"0";"AMD";"windows";"1.86";21259
1259;"Asus";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core M";"0.90";8;"SSD";"512";"0";"Intel";"windows";"1.2";38841
1260;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i3";"2.30";6;"SSD";"128";"0";"Nvidia";"windows";"2.4";30316
1262;"Lenovo";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.9";57116
1263;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"N/A";"2.1";25414
1264;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";"windows";"2.2";23656
1265;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.10";4;"HDD";"1024";"0";"Intel";"windows";"2";18062
1266;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"windows";"4.0";101232
1267;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.40";6;"HDD";"1024";"0";"Intel";"windows";"2.3";24456
1268;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";"windows";"2.29";26107
1269;"Dell";"Ultrabook";"13.3";3200;1800;1;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"windows";"1.2";142790
1270;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.50";8;"Hybrid";"1024";"0";"AMD";"windows";"2.32";47686
1271;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.4";65481
1272;"Lenovo";"2 in 1 Convertible";"14";1920;1080;1;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";"windows";"1.8";44383
1273;"Dell";"Gaming";"15.6";3840;2160;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.62";79813
1274;"Acer";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"linux";"2.4";15398
1275;"Asus";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"HDD";"1024";"0";"Nvidia";"windows";"2.2";62284
1276;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";2;"HDD";"500";"0";"Intel";"windows";"2.20";20193
1277;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"AMD";"windows";"2.36";47366
1278;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"HDD";"1024";"0";"Nvidia";"windows";"2.6";47899
1279;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.91";30849
1280;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.95";74059
1281;"HP";"Notebook";"15.6";1920;1080;0;"AMD";"A9-Series 9410";"2.90";6;"Hybrid";"1024";"0";"AMD";"windows";"2.04";29303
1282;"Lenovo";"Notebook";"15.6";1366;768;0;"AMD";"E-Series 9000";"2.20";4;"HDD";"500";"0";"AMD";"windows";"2.2";15931
1283;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Nvidia";"windows";"2.2";24935
1284;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"AMD";"linux";"2.3";42943
1285;"Acer";"Notebook";"17.3";1600;900;0;"Intel";"Core i3";"2.00";8;"HDD";"1024";"0";"Nvidia";"windows";"3.3";33513
1286;"HP";"Netbook";"11.6";1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storge";"32";"0";"Intel";"windows";"1.17";11136
1287;"Asus";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.2";130483
1288;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.50";4;"HDD";"500";"0";"Nvidia";"windows";"2.2";38379
1289;"Apple";"Ultrabook";"12";2304;1440;0;"Intel";"Core M";"1.20";8;"Flash Storge";"512";"0";"Intel";"mac";"0.920";68145
1290;"Lenovo";"2 in 1 Convertible";"14";1920;1080;1;"Intel";"Core i7";"2.50";4;"SSD";"128";"0";"Intel";"windows";"1.8";33993
1291;"Asus";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"128";"1024";"Nvidia";"windows";"2.2";93187
1292;"Lenovo";"2 in 1 Convertible";"13.3";3200;1800;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"windows";"1.3";79867
1293;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.43";103842
1294;"Lenovo";"Notebook";"14";1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storge";"64";"0";"Intel";"windows";"1.5";12201
1295;"Dell";"2 in 1 Convertible";"15.6";1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"2.191";53227
1296;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.50";6;"HDD";"1024";"0";"AMD";"windows";"2.19";40706
1297;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.9";103843
1298;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"windows";"2.2";19660
1299;"Acer";"Netbook";"11.6";1366;768;0;"Intel";"Celeron Dual";"1.50";2;"SSD";"32";"0";"Intel";"others";"1.3";9271
1300;"Acer";"Notebook";"17.3";1600;900;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Nvidia";"windows";"3.3";31861
1301;"Lenovo";"Notebook";"17.3";1600;900;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Intel";"N/A";"2.8";28718
1302;"Lenovo";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.6";67772
1303;"Acer";"2 in 1 Convertible";"14";1920;1080;1;"Intel";"Core i7";"1.30";8;"SSD";"256";"0";"Intel";"windows";"1.2";61219
